airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,85.68,0.76,rain,Heavy rain starting in the evening.,72.26,1539174600,0.75,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1008.53,Humid and Mostly Cloudy,81.13,1539194400,4.0,2.97,99.0,10.38,5.56
ATL,85.86,0.78,rain,Heavy rain starting in the evening.,71.85,1539174600,0.73,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1007.24,Mostly Cloudy,81.38,1539198000,4.0,3.19,78.0,9.36,5.49
ATL,84.42,0.8,rain,Heavy rain starting in the evening.,71.95,1539174600,0.76,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1006.36,Mostly Cloudy,80.41,1539201600,3.0,2.5,65.0,9.36,4.76
ATL,78.32,0.95,rain,Heavy rain starting in the evening.,73.36,1539174600,0.89,rain,33.636667,-84.428056,0.0257,0.75,rain,1005.81,Light Rain,76.75,1539205200,1.0,2.28,46.0,6.75,4.01
ATL,76.56,1.0,rain,Heavy rain starting in the evening.,73.93,1539174600,0.97,rain,33.636667,-84.428056,0.1177,1.0,rain,1005.09,Rain,74.81,1539208800,0.0,1.7,42.0,7.39,4.79
ATL,75.65,1.0,rain,Heavy rain starting in the evening.,73.47,1539174600,0.98,rain,33.636667,-84.428056,0.2833,1.0,rain,1004.77,Heavy Rain,73.93,1539212400,0.0,1.43,47.0,8.83,5.77
ATL,75.15,1.0,rain,Heavy rain starting in the evening.,73.06,1539174600,0.99,rain,33.636667,-84.428056,0.2978,1.0,rain,1003.83,Heavy Rain,73.46,1539216000,0.0,1.52,47.0,12.76,6.73
ATL,75.03,1.0,rain,Heavy rain starting in the evening.,72.79,1539174600,0.98,rain,33.636667,-84.428056,0.2038,1.0,rain,1002.95,Rain,73.38,1539219600,0.0,1.82,34.0,13.61,8.03
ATL,74.87,1.0,rain,Heavy rain starting in the evening.,72.81,1539174600,0.99,rain,33.636667,-84.428056,0.214,1.0,rain,1002.33,Heavy Rain,73.22,1539223200,0.0,1.44,30.0,16.82,8.65
ATL,74.7,1.0,rain,Heavy rain starting in the evening.,72.44,1539174600,0.98,rain,33.636667,-84.428056,0.4612,1.0,rain,1001.12,Heavy Rain,73.09,1539226800,0.0,1.44,27.0,16.04,7.98
ATL,74.45,,rain,Rain in the morning.,72.31,1539261000,0.98,fog,33.636667,-84.428056,,,rain,1000.27,Humid and Foggy,72.85,1539230400,0.0,1.8,11.0,15.2,7.73
ATL,74.4,1.0,rain,Rain in the morning.,71.94,1539261000,0.97,rain,33.636667,-84.428056,0.3728,1.0,rain,998.73,Heavy Rain,72.85,1539234000,0.0,1.64,2.0,15.85,8.31
ATL,73.46,1.0,rain,Rain in the morning.,71.26,1539261000,0.98,rain,33.636667,-84.428056,0.266,1.0,rain,998.42,Heavy Rain,71.97,1539237600,0.0,2.2,345.0,17.12,8.83
ATL,72.57,1.0,rain,Rain in the morning.,70.28,1539261000,0.97,rain,33.636667,-84.428056,0.2527,1.0,rain,998.51,Heavy Rain,71.2,1539241200,0.0,1.94,332.0,18.8,9.7
ATL,72.06,1.0,rain,Rain in the morning.,69.87,1539261000,0.97,rain,33.636667,-84.428056,0.2112,1.0,rain,998.45,Rain,70.72,1539244800,0.0,3.07,336.0,19.57,10.12
ATL,72.18,1.0,rain,Rain in the morning.,69.74,1539261000,0.96,rain,33.636667,-84.428056,0.0875,1.0,rain,999.47,Rain,70.87,1539248400,0.0,4.29,324.0,17.44,9.91
ATL,71.57,1.0,rain,Rain in the morning.,69.03,1539261000,0.96,rain,33.636667,-84.428056,0.0206,0.83,rain,1000.98,Light Rain,70.35,1539252000,0.0,3.49,318.0,17.41,9.75
ATL,71.85,1.0,rain,Rain in the morning.,69.0,1539261000,0.95,cloudy,33.636667,-84.428056,0.0059,0.54,rain,1001.87,Overcast,70.64,1539255600,0.0,3.36,310.0,16.95,8.83
ATL,72.84,1.0,rain,Rain in the morning.,69.46,1539261000,0.93,cloudy,33.636667,-84.428056,0.0006,0.16,rain,1003.3,Overcast,71.61,1539259200,0.0,3.25,303.0,16.37,7.82
ATL,73.54,1.0,rain,Rain in the morning.,69.02,1539261000,0.89,cloudy,33.636667,-84.428056,0.0,0.0,,1004.81,Overcast,72.4,1539262800,0.0,3.25,300.0,18.6,9.24
ATL,74.44,0.84,rain,Rain in the morning.,68.94,1539261000,0.86,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1005.67,Mostly Cloudy,73.36,1539266400,2.0,3.5,303.0,15.39,8.47
ATL,74.86,1.0,rain,Rain in the morning.,69.25,1539261000,0.86,cloudy,33.636667,-84.428056,0.0,0.0,,1006.83,Overcast,73.75,1539270000,3.0,3.81,305.0,15.95,8.28
ATL,76.48,1.0,rain,Rain in the morning.,68.11,1539261000,0.78,cloudy,33.636667,-84.428056,0.0,0.0,,1007.27,Overcast,75.57,1539273600,3.0,4.25,306.0,15.45,8.47
ATL,78.83,,rain,Rain in the morning.,66.65,1539261000,0.68,clear-day,33.636667,-84.428056,,,rain,1007.9,Clear,78.12,1539277200,,,311.0,,9.84
ATL,79.36,0.78,rain,Rain in the morning.,64.88,1539261000,0.62,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1008.09,Mostly Cloudy,78.85,1539280800,4.0,3.57,305.0,16.97,8.74
ATL,79.53,0.36,rain,Rain in the morning.,61.34,1539261000,0.54,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1007.94,Partly Cloudy,79.35,1539284400,4.0,3.4,301.0,17.4,8.52
ATL,78.87,0.01,rain,Rain in the morning.,58.11,1539261000,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1008.3,Clear,78.87,1539288000,3.0,3.52,307.0,15.11,9.16
ATL,78.26,0.0,rain,Rain in the morning.,56.55,1539261000,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1008.71,Clear,78.26,1539291600,2.0,3.98,306.0,14.44,8.45
ATL,76.09,,rain,Rain in the morning.,54.86,1539261000,0.48,clear-day,33.636667,-84.428056,,,rain,1009.13,Clear,76.09,1539295200,,,306.0,,7.97
ATL,72.81,0.0,rain,Rain in the morning.,54.53,1539261000,0.53,clear-day,33.636667,-84.428056,0.0,0.0,,1009.52,Clear,72.81,1539298800,0.0,4.44,315.0,9.79,5.46
ATL,69.6,0.0,rain,Rain in the morning.,54.24,1539261000,0.58,clear-night,33.636667,-84.428056,0.0,0.0,,1010.45,Clear,69.6,1539302400,0.0,3.76,311.0,8.0,5.31
ATL,66.89,0.0,rain,Rain in the morning.,53.25,1539261000,0.62,clear-night,33.636667,-84.428056,0.0,0.0,,1011.36,Clear,66.89,1539306000,0.0,4.29,318.0,8.76,5.46
ATL,64.74,0.0,rain,Rain in the morning.,52.34,1539261000,0.64,clear-night,33.636667,-84.428056,0.0,0.0,,1012.07,Clear,64.74,1539309600,0.0,4.29,323.0,9.63,6.19
ATL,62.53,0.0,rain,Rain in the morning.,51.47,1539261000,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1012.61,Clear,62.53,1539313200,0.0,3.22,327.0,9.84,5.61
ATL,60.76,0.0,clear-day,Clear throughout the day.,51.24,1539347400,0.71,clear-night,33.636667,-84.428056,0.0,0.0,,1012.5,Clear,60.76,1539316800,0.0,10.0,319.0,9.72,5.8
ATL,59.34,0.0,clear-day,Clear throughout the day.,51.02,1539347400,0.74,clear-night,33.636667,-84.428056,0.0,0.0,,1012.8,Clear,59.34,1539320400,0.0,10.0,326.0,8.44,5.29
ATL,57.81,0.0,clear-day,Clear throughout the day.,50.7,1539347400,0.77,clear-night,33.636667,-84.428056,0.0,0.0,,1012.49,Clear,57.81,1539324000,0.0,10.0,325.0,8.61,6.13
ATL,56.74,0.0,clear-day,Clear throughout the day.,50.09,1539347400,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1012.71,Clear,56.74,1539327600,0.0,10.0,327.0,10.61,7.45
ATL,55.37,,clear-day,Clear throughout the day.,48.74,1539347400,0.78,clear-night,33.636667,-84.428056,,,rain,1012.48,Clear,55.37,1539331200,0.0,10.0,323.0,10.15,7.3
ATL,54.12,0.0,clear-day,Clear throughout the day.,47.57,1539347400,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1012.67,Clear,54.12,1539334800,0.0,10.0,326.0,11.55,6.81
ATL,53.43,0.0,clear-day,Clear throughout the day.,46.59,1539347400,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1012.63,Clear,53.43,1539338400,0.0,10.0,323.0,10.39,6.5
ATL,52.3,0.0,clear-day,Clear throughout the day.,46.11,1539347400,0.79,clear-night,33.636667,-84.428056,0.0,0.0,,1012.76,Clear,52.3,1539342000,0.0,10.0,319.0,8.91,5.07
ATL,51.58,0.0,clear-day,Clear throughout the day.,45.91,1539347400,0.81,clear-day,33.636667,-84.428056,0.0,0.0,,1013.08,Clear,51.58,1539345600,0.0,3.18,320.0,8.46,5.26
ATL,53.06,0.0,clear-day,Clear throughout the day.,45.82,1539347400,0.76,clear-day,33.636667,-84.428056,0.0,0.0,,1013.7,Clear,53.06,1539349200,1.0,3.81,321.0,9.33,6.57
ATL,56.56,0.0,clear-day,Clear throughout the day.,45.78,1539347400,0.67,clear-day,33.636667,-84.428056,0.0,0.0,,1014.04,Clear,56.56,1539352800,2.0,3.08,324.0,9.09,6.65
ATL,61.03,0.0,clear-day,Clear throughout the day.,45.31,1539347400,0.56,clear-day,33.636667,-84.428056,0.0,0.0,,1014.16,Clear,61.03,1539356400,4.0,2.9,319.0,9.38,5.78
ATL,64.93,0.0,clear-day,Clear throughout the day.,44.19,1539347400,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1014.24,Clear,64.93,1539360000,5.0,3.18,330.0,11.1,6.15
ATL,68.13,,clear-day,Clear throughout the day.,43.14,1539347400,0.4,clear-day,33.636667,-84.428056,,,rain,1013.26,Clear,68.13,1539363600,,,329.0,,6.53
ATL,70.97,0.09,clear-day,Clear throughout the day.,42.32,1539347400,0.36,clear-day,33.636667,-84.428056,0.0,0.0,,1012.51,Clear,70.97,1539367200,6.0,3.03,318.0,9.72,6.09
ATL,72.25,0.07,clear-day,Clear throughout the day.,42.07,1539347400,0.34,clear-day,33.636667,-84.428056,0.0,0.0,,1011.76,Clear,72.25,1539370800,5.0,4.18,323.0,11.01,7.37
ATL,72.48,0.07,clear-day,Clear throughout the day.,41.4,1539347400,0.33,clear-day,33.636667,-84.428056,0.0,0.0,,1011.16,Clear,72.48,1539374400,3.0,4.31,304.0,10.79,6.07
ATL,72.08,0.07,clear-day,Clear throughout the day.,40.95,1539347400,0.32,clear-day,33.636667,-84.428056,0.0,0.0,,1011.24,Clear,72.08,1539378000,1.0,3.83,309.0,9.54,6.09
ATL,70.6,0.07,clear-day,Clear throughout the day.,42.01,1539347400,0.36,clear-day,33.636667,-84.428056,0.0,0.0,,1011.55,Clear,70.6,1539381600,0.0,3.53,310.0,10.62,5.97
ATL,67.44,0.07,clear-day,Clear throughout the day.,43.46,1539347400,0.42,clear-day,33.636667,-84.428056,0.0,0.0,,1011.64,Clear,67.44,1539385200,0.0,3.72,306.0,7.69,4.23
ATL,63.37,0.07,clear-day,Clear throughout the day.,45.5,1539347400,0.52,clear-night,33.636667,-84.428056,0.0,0.0,,1011.94,Clear,63.37,1539388800,0.0,3.53,313.0,5.39,2.87
ATL,60.66,0.0,clear-day,Clear throughout the day.,46.6,1539347400,0.6,clear-night,33.636667,-84.428056,0.0,0.0,,1012.27,Clear,60.66,1539392400,0.0,3.93,302.0,4.51,1.92
ATL,58.33,0.07,clear-day,Clear throughout the day.,47.5,1539347400,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1012.7,Clear,58.33,1539396000,0.0,3.97,304.0,3.71,1.95
ATL,57.44,0.07,clear-day,Clear throughout the day.,48.07,1539347400,0.71,clear-night,33.636667,-84.428056,0.0,0.0,,1012.93,Clear,57.44,1539399600,0.0,4.14,282.0,4.56,2.18
ATL,56.16,0.01,partly-cloudy-night,Mostly cloudy in the morning.,48.52,1539433800,0.76,clear-night,33.636667,-84.428056,0.0,0.0,,1012.87,Clear,56.16,1539403200,0.0,10.0,288.0,4.95,2.33
ATL,55.97,0.06,partly-cloudy-night,Mostly cloudy in the morning.,48.34,1539433800,0.76,clear-night,33.636667,-84.428056,0.0,0.0,,1012.63,Clear,55.97,1539406800,0.0,10.0,279.0,3.4,2.05
ATL,55.19,0.23,partly-cloudy-night,Mostly cloudy in the morning.,48.44,1539433800,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1012.25,Clear,55.19,1539410400,0.0,10.0,278.0,3.65,1.61
ATL,54.78,0.26,partly-cloudy-night,Mostly cloudy in the morning.,48.61,1539433800,0.8,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1012.59,Partly Cloudy,54.78,1539414000,0.0,10.0,303.0,4.27,2.46
ATL,55.24,0.45,partly-cloudy-night,Mostly cloudy in the morning.,47.89,1539433800,0.76,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1012.57,Partly Cloudy,55.24,1539417600,0.0,10.0,312.0,4.28,2.42
ATL,55.21,0.74,partly-cloudy-night,Mostly cloudy in the morning.,48.29,1539433800,0.77,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1012.58,Mostly Cloudy,55.21,1539421200,0.0,10.0,300.0,4.44,1.89
ATL,55.46,0.8,partly-cloudy-night,Mostly cloudy in the morning.,48.32,1539433800,0.77,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1013.18,Mostly Cloudy,55.46,1539424800,0.0,10.0,302.0,4.44,2.5
ATL,56.22,0.92,partly-cloudy-night,Mostly cloudy in the morning.,47.98,1539433800,0.74,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1013.81,Mostly Cloudy,56.22,1539428400,0.0,10.0,315.0,4.66,2.23
ATL,56.2,0.69,partly-cloudy-night,Mostly cloudy in the morning.,48.58,1539433800,0.76,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1014.25,Mostly Cloudy,56.2,1539432000,0.0,3.08,319.0,5.51,3.12
ATL,58.64,0.33,partly-cloudy-night,Mostly cloudy in the morning.,47.83,1539433800,0.67,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1014.77,Partly Cloudy,58.64,1539435600,0.0,3.0,334.0,8.82,5.08
ATL,61.0,0.0,partly-cloudy-night,Mostly cloudy in the morning.,48.05,1539433800,0.62,clear-day,33.636667,-84.428056,0.0,0.0,,1015.33,Clear,61.0,1539439200,2.0,3.18,334.0,8.33,5.9
ATL,63.89,0.07,partly-cloudy-night,Mostly cloudy in the morning.,48.7,1539433800,0.58,clear-day,33.636667,-84.428056,0.0,0.0,,1015.99,Clear,63.89,1539442800,3.0,3.91,333.0,9.89,5.97
ATL,66.27,0.07,partly-cloudy-night,Mostly cloudy in the morning.,50.09,1539433800,0.56,clear-day,33.636667,-84.428056,0.0,0.0,,1016.2,Clear,66.27,1539446400,5.0,3.54,333.0,8.8,4.43
ATL,68.47,0.05,partly-cloudy-night,Mostly cloudy in the morning.,50.64,1539433800,0.53,clear-day,33.636667,-84.428056,0.0,0.0,,1015.8,Clear,68.47,1539450000,6.0,2.91,310.0,9.22,4.77
ATL,70.12,0.18,partly-cloudy-night,Mostly cloudy in the morning.,51.05,1539433800,0.51,clear-day,33.636667,-84.428056,0.0,0.0,,1015.33,Clear,70.12,1539453600,6.0,3.26,316.0,9.48,4.9
ATL,71.62,0.19,partly-cloudy-night,Mostly cloudy in the morning.,51.3,1539433800,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1014.41,Clear,71.62,1539457200,4.0,2.97,326.0,7.66,3.85
ATL,72.49,0.21,partly-cloudy-night,Mostly cloudy in the morning.,52.12,1539433800,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1014.0,Clear,72.49,1539460800,3.0,4.12,296.0,8.5,3.42
ATL,72.01,0.1,partly-cloudy-night,Mostly cloudy in the morning.,51.83,1539433800,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1014.14,Clear,72.01,1539464400,1.0,3.07,296.0,7.37,4.03
ATL,71.16,0.3,partly-cloudy-night,Mostly cloudy in the morning.,52.54,1539433800,0.52,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1014.55,Partly Cloudy,71.16,1539468000,0.0,3.07,311.0,6.68,3.38
ATL,68.2,0.11,partly-cloudy-night,Mostly cloudy in the morning.,53.59,1539433800,0.6,clear-day,33.636667,-84.428056,0.0,0.0,,1014.48,Clear,68.2,1539471600,0.0,3.69,342.0,4.87,2.15
ATL,64.18,0.11,partly-cloudy-night,Mostly cloudy in the morning.,54.45,1539433800,0.71,clear-night,33.636667,-84.428056,0.0,0.0,,1014.99,Clear,64.18,1539475200,0.0,3.13,21.0,4.13,1.61
ATL,61.83,0.07,partly-cloudy-night,Mostly cloudy in the morning.,54.39,1539433800,0.77,clear-night,33.636667,-84.428056,0.0,0.0,,1016.01,Clear,61.83,1539478800,0.0,4.49,26.0,4.33,1.78
ATL,60.86,0.07,partly-cloudy-night,Mostly cloudy in the morning.,54.08,1539433800,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1016.42,Clear,60.86,1539482400,0.0,4.31,37.0,3.44,2.04
ATL,59.46,0.08,partly-cloudy-night,Mostly cloudy in the morning.,53.98,1539433800,0.82,clear-night,33.636667,-84.428056,0.0,0.0,,1016.86,Clear,59.46,1539486000,0.0,4.53,28.0,2.98,0.76
ATL,58.17,0.0,partly-cloudy-day,Partly cloudy until afternoon.,53.91,1539520200,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1017.19,Clear,58.17,1539489600,0.0,3.92,44.0,3.18,1.05
ATL,57.68,0.01,partly-cloudy-day,Partly cloudy until afternoon.,53.92,1539520200,0.87,clear-night,33.636667,-84.428056,0.0,0.0,,1016.73,Clear,57.68,1539493200,0.0,4.26,72.0,3.16,0.99
ATL,57.35,0.16,partly-cloudy-day,Partly cloudy until afternoon.,53.68,1539520200,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1016.66,Clear,57.35,1539496800,0.0,4.08,44.0,2.43,1.04
ATL,57.46,0.04,partly-cloudy-day,Partly cloudy until afternoon.,54.01,1539520200,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1016.89,Clear,57.46,1539500400,0.0,3.53,71.0,3.85,1.2
ATL,57.76,0.07,partly-cloudy-day,Partly cloudy until afternoon.,53.22,1539520200,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1016.91,Clear,57.76,1539504000,0.0,3.08,86.0,4.57,1.63
ATL,57.8,0.35,partly-cloudy-day,Partly cloudy until afternoon.,53.47,1539520200,0.85,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1016.96,Partly Cloudy,57.8,1539507600,0.0,3.57,81.0,4.2,1.74
ATL,58.24,0.8,partly-cloudy-day,Partly cloudy until afternoon.,53.7,1539520200,0.85,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1017.4,Mostly Cloudy,58.24,1539511200,0.0,3.72,57.0,5.63,2.2
ATL,58.68,0.68,partly-cloudy-day,Partly cloudy until afternoon.,54.22,1539520200,0.85,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1018.13,Mostly Cloudy,58.68,1539514800,0.0,3.91,62.0,5.83,2.79
ATL,58.95,0.58,partly-cloudy-day,Partly cloudy until afternoon.,54.49,1539520200,0.85,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.41,Partly Cloudy,58.95,1539518400,0.0,3.54,87.0,6.2,2.85
ATL,60.41,0.49,partly-cloudy-day,Partly cloudy until afternoon.,55.17,1539520200,0.83,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.32,Partly Cloudy,60.41,1539522000,0.0,2.9,72.0,6.61,2.74
ATL,61.89,0.39,partly-cloudy-day,Partly cloudy until afternoon.,55.55,1539520200,0.8,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.18,Partly Cloudy,61.89,1539525600,2.0,3.43,74.0,7.0,3.99
ATL,65.03,0.35,partly-cloudy-day,Partly cloudy until afternoon.,55.96,1539520200,0.72,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.37,Partly Cloudy,65.03,1539529200,3.0,3.75,85.0,6.79,4.36
ATL,69.7,0.3,partly-cloudy-day,Partly cloudy until afternoon.,56.74,1539520200,0.63,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.14,Partly Cloudy,69.7,1539532800,5.0,3.69,108.0,7.55,3.8
ATL,74.01,,partly-cloudy-day,Partly cloudy until afternoon.,57.7,1539520200,0.57,clear-day,33.636667,-84.428056,,,rain,1019.68,Clear,74.01,1539536400,,,118.0,,4.14
ATL,76.85,0.13,partly-cloudy-day,Partly cloudy until afternoon.,57.55,1539520200,0.51,clear-day,33.636667,-84.428056,0.0,0.0,,1018.7,Clear,76.85,1539540000,6.0,3.43,131.0,8.36,3.63
ATL,78.71,0.18,partly-cloudy-day,Partly cloudy until afternoon.,57.96,1539520200,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1017.82,Clear,78.71,1539543600,4.0,3.05,134.0,8.39,3.84
ATL,79.93,0.05,partly-cloudy-day,Partly cloudy until afternoon.,58.0,1539520200,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1017.59,Clear,79.93,1539547200,3.0,4.29,146.0,9.79,4.67
ATL,80.04,0.04,partly-cloudy-day,Partly cloudy until afternoon.,57.91,1539520200,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1017.58,Clear,80.04,1539550800,1.0,3.07,150.0,8.52,4.88
ATL,79.72,0.03,partly-cloudy-day,Partly cloudy until afternoon.,58.83,1539520200,0.49,clear-day,33.636667,-84.428056,0.0,0.0,,1017.87,Clear,79.72,1539554400,0.0,3.26,137.0,6.72,3.84
ATL,76.4,0.03,partly-cloudy-day,Partly cloudy until afternoon.,60.1,1539520200,0.57,clear-day,33.636667,-84.428056,0.0,0.0,,1018.33,Clear,76.38,1539558000,0.0,4.3,121.0,5.36,2.59
ATL,72.07,0.04,partly-cloudy-day,Partly cloudy until afternoon.,60.78,1539520200,0.68,clear-night,33.636667,-84.428056,0.0,0.0,,1018.82,Clear,71.98,1539561600,0.0,4.12,104.0,4.76,2.14
ATL,70.13,0.08,partly-cloudy-day,Partly cloudy until afternoon.,60.74,1539520200,0.72,clear-night,33.636667,-84.428056,0.0,0.0,,1019.36,Clear,70.03,1539565200,0.0,4.0,99.0,4.49,2.38
ATL,68.74,0.62,partly-cloudy-day,Partly cloudy until afternoon.,60.76,1539520200,0.76,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1019.58,Mostly Cloudy,68.61,1539568800,0.0,3.56,78.0,4.56,2.31
ATL,67.68,0.45,partly-cloudy-day,Partly cloudy until afternoon.,60.63,1539520200,0.79,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1020.25,Partly Cloudy,67.53,1539572400,0.0,4.04,72.0,4.54,2.56
ATL,66.33,,partly-cloudy-day,Mostly cloudy until evening.,60.65,1539606600,0.83,clear-night,33.636667,-84.428056,,,rain,1020.3,Clear,66.14,1539576000,0.0,,65.0,,2.17
ATL,65.12,0.26,partly-cloudy-day,Mostly cloudy until evening.,60.47,1539606600,0.86,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1019.98,Partly Cloudy,64.9,1539579600,0.0,3.45,75.0,5.04,2.55
ATL,64.36,0.21,partly-cloudy-day,Mostly cloudy until evening.,60.45,1539606600,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1019.8,Clear,64.11,1539583200,0.0,3.58,79.0,5.94,3.13
ATL,63.48,0.14,partly-cloudy-day,Mostly cloudy until evening.,60.43,1539606600,0.91,clear-night,33.636667,-84.428056,0.0,0.0,,1020.03,Clear,63.2,1539586800,0.0,4.0,60.0,5.43,2.42
ATL,62.84,0.09,partly-cloudy-day,Mostly cloudy until evening.,60.4,1539606600,0.93,clear-night,33.636667,-84.428056,0.0,0.0,,1019.79,Clear,62.52,1539590400,0.0,3.55,83.0,4.24,1.98
ATL,62.53,0.01,partly-cloudy-day,Mostly cloudy until evening.,60.6,1539606600,0.95,clear-night,33.636667,-84.428056,0.0,0.0,,1019.52,Clear,62.17,1539594000,0.0,3.52,101.0,5.63,2.02
ATL,62.14,0.0,partly-cloudy-day,Mostly cloudy until evening.,60.44,1539606600,0.95,clear-night,33.636667,-84.428056,0.0,0.0,,1019.71,Clear,61.78,1539597600,0.0,2.84,108.0,6.62,2.41
ATL,62.2,0.25,partly-cloudy-day,Mostly cloudy until evening.,60.33,1539606600,0.95,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1020.33,Partly Cloudy,61.86,1539601200,0.0,2.66,87.0,5.43,1.66
ATL,62.77,0.88,partly-cloudy-day,Mostly cloudy until evening.,60.85,1539606600,0.95,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.41,Mostly Cloudy,62.38,1539604800,0.0,2.47,95.0,5.34,1.87
ATL,64.67,1.0,partly-cloudy-day,Mostly cloudy until evening.,62.31,1539606600,0.94,cloudy,33.636667,-84.428056,0.0,0.0,,1020.96,Overcast,64.15,1539608400,0.0,3.13,112.0,7.19,2.52
ATL,66.82,1.0,partly-cloudy-day,Mostly cloudy until evening.,64.25,1539606600,0.94,cloudy,33.636667,-84.428056,0.0,0.0,,1021.51,Overcast,66.11,1539612000,1.0,2.3,104.0,6.13,2.6
ATL,69.76,1.0,partly-cloudy-day,Mostly cloudy until evening.,65.85,1539606600,0.9,cloudy,33.636667,-84.428056,0.0,0.0,,1021.38,Overcast,68.94,1539615600,2.0,2.71,124.0,7.44,3.31
ATL,72.6,1.0,partly-cloudy-day,Mostly cloudy until evening.,66.97,1539606600,0.85,cloudy,33.636667,-84.428056,0.0,0.0,,1021.24,Overcast,71.74,1539619200,3.0,3.06,149.0,7.88,2.6
ATL,74.53,0.98,partly-cloudy-day,Mostly cloudy until evening.,68.25,1539606600,0.84,cloudy,33.636667,-84.428056,0.0,0.0,,1021.01,Overcast,73.55,1539622800,4.0,2.83,216.0,7.44,1.12
ATL,78.2,0.82,partly-cloudy-day,Mostly cloudy until evening.,68.74,1539606600,0.75,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.86,Mostly Cloudy,77.25,1539626400,4.0,3.63,200.0,7.94,1.05
ATL,81.73,0.75,partly-cloudy-day,Mostly cloudy until evening.,68.62,1539606600,0.7,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.05,Mostly Cloudy,79.2,1539630000,3.0,4.09,254.0,8.23,1.71
ATL,83.38,0.75,partly-cloudy-day,Mostly cloudy until evening.,68.02,1539606600,0.66,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.72,Mostly Cloudy,80.66,1539633600,2.0,3.26,264.0,7.16,2.47
ATL,83.76,0.75,partly-cloudy-day,Mostly cloudy until evening.,67.48,1539606600,0.63,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.8,Mostly Cloudy,81.14,1539637200,1.0,3.97,265.0,6.23,2.92
ATL,83.11,0.66,partly-cloudy-day,Mostly cloudy until evening.,67.38,1539606600,0.64,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.0,Mostly Cloudy,80.6,1539640800,0.0,4.06,280.0,6.06,2.35
ATL,78.57,0.36,partly-cloudy-day,Mostly cloudy until evening.,68.72,1539606600,0.74,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.25,Partly Cloudy,77.62,1539644400,0.0,3.64,17.0,6.4,0.31
