airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,49.24,1.0,fog,Foggy in the morning.,48.64,1512304200,0.98,fog,33.636667,-84.428056,,0.0,0.0,,1023.26,Foggy,49.24,1512309600,0.0,0.84,4.0,1.67,0.53
ATL,51.19,0.93,fog,Foggy in the morning.,50.0,1512304200,0.96,fog,33.636667,-84.428056,,0.0,0.0,,1023.6,Foggy,51.19,1512313200,1.0,1.31,12.0,3.23,1.11
ATL,56.27,0.49,fog,Foggy in the morning.,50.46,1512304200,0.81,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.38,Partly Cloudy,56.27,1512316800,2.0,2.7,16.0,4.62,1.12
ATL,61.95,0.28,fog,Foggy in the morning.,47.09,1512304200,0.58,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.53,Partly Cloudy,61.95,1512320400,3.0,2.75,23.0,4.91,1.32
ATL,65.08,0.26,fog,Foggy in the morning.,45.14,1512304200,0.48,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.59,Partly Cloudy,65.08,1512324000,3.0,3.37,9.0,6.43,1.91
ATL,67.09,0.26,fog,Foggy in the morning.,44.04,1512304200,0.43,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1020.93,Partly Cloudy,67.09,1512327600,2.0,3.36,358.0,6.35,2.25
ATL,67.96,0.26,fog,Foggy in the morning.,43.68,1512304200,0.41,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1020.64,Partly Cloudy,67.96,1512331200,1.0,3.68,344.0,4.29,1.0
ATL,67.78,0.26,fog,Foggy in the morning.,43.41,1512304200,0.41,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1020.47,Partly Cloudy,67.78,1512334800,0.0,3.96,13.0,4.06,1.11
ATL,65.76,0.23,fog,Foggy in the morning.,44.42,1512304200,0.46,clear-day,33.636667,-84.428056,,0.0,0.0,,1020.7,Clear,65.76,1512338400,0.0,3.66,349.0,1.91,0.31
ATL,60.19,0.27,fog,Foggy in the morning.,46.02,1512304200,0.59,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1021.1,Partly Cloudy,60.19,1512342000,0.0,4.52,353.0,1.03,0.1
ATL,56.59,0.23,fog,Foggy in the morning.,46.03,1512304200,0.68,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.75,Clear,56.59,1512345600,0.0,4.77,78.0,1.59,0.16
ATL,53.44,0.25,fog,Foggy in the morning.,46.36,1512304200,0.77,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1022.3,Partly Cloudy,53.44,1512349200,0.0,5.03,117.0,1.12,0.43
ATL,51.85,0.14,fog,Foggy in the morning.,46.37,1512304200,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1022.87,Clear,51.85,1512352800,0.0,4.65,110.0,0.82,0.15
ATL,49.46,0.25,fog,Foggy in the morning.,46.26,1512304200,0.89,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.11,Partly Cloudy,49.46,1512356400,0.0,3.16,92.0,0.46,0.22
ATL,48.34,0.27,fog,Foggy in the morning.,46.01,1512304200,0.92,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.2,Partly Cloudy,48.34,1512360000,0.0,3.19,98.0,1.06,0.17
ATL,47.06,0.23,partly-cloudy-night,Mostly cloudy starting in the evening.,45.03,1512390600,0.93,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.28,Clear,47.06,1512363600,0.0,2.74,85.0,0.58,0.18
ATL,45.58,0.14,partly-cloudy-night,Mostly cloudy starting in the evening.,44.0,1512390600,0.94,clear-night,33.636667,-84.428056,,0.0,0.0,,1022.86,Clear,45.58,1512367200,0.0,2.49,70.0,0.84,0.49
ATL,45.01,0.07,partly-cloudy-night,Mostly cloudy starting in the evening.,43.64,1512390600,0.95,clear-night,33.636667,-84.428056,,0.0,0.0,,1022.59,Clear,45.01,1512370800,0.0,2.41,89.0,1.13,0.46
ATL,44.86,0.02,partly-cloudy-night,Mostly cloudy starting in the evening.,43.19,1512390600,0.94,clear-night,33.636667,-84.428056,,0.0,0.0,,1022.92,Clear,44.86,1512374400,0.0,2.49,85.0,0.69,0.31
ATL,44.39,0.16,partly-cloudy-night,Mostly cloudy starting in the evening.,43.01,1512390600,0.95,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.13,Clear,44.39,1512378000,0.0,2.35,80.0,1.22,0.45
ATL,44.96,0.23,partly-cloudy-night,Mostly cloudy starting in the evening.,43.7,1512390600,0.95,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.38,Clear,44.96,1512381600,0.0,2.05,88.0,1.67,0.84
ATL,45.03,0.21,partly-cloudy-night,Mostly cloudy starting in the evening.,43.95,1512390600,0.96,fog,33.636667,-84.428056,,0.0,0.0,,1024.19,Foggy,45.03,1512385200,0.0,1.86,84.0,2.37,0.64
ATL,44.94,0.14,partly-cloudy-night,Mostly cloudy starting in the evening.,44.09,1512390600,0.97,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.89,Clear,44.94,1512388800,0.0,2.08,85.0,2.06,0.76
ATL,46.28,0.6,partly-cloudy-night,Mostly cloudy starting in the evening.,44.84,1512390600,0.95,fog,33.636667,-84.428056,,0.0,0.0,,1025.36,Foggy,46.28,1512392400,0.0,1.9,90.0,2.33,0.95
ATL,49.63,0.25,partly-cloudy-night,Mostly cloudy starting in the evening.,47.51,1512390600,0.92,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1025.43,Partly Cloudy,49.63,1512396000,1.0,2.35,98.0,4.22,1.63
ATL,54.55,0.16,partly-cloudy-night,Mostly cloudy starting in the evening.,49.43,1512390600,0.83,clear-day,33.636667,-84.428056,,0.0,0.0,,1025.61,Clear,54.55,1512399600,1.0,2.88,113.0,7.21,2.96
ATL,58.92,0.08,partly-cloudy-night,Mostly cloudy starting in the evening.,50.38,1512390600,0.73,clear-day,33.636667,-84.428056,,0.0,0.0,,1025.75,Clear,58.92,1512403200,2.0,3.5,117.0,10.21,4.44
ATL,61.87,0.2,partly-cloudy-night,Mostly cloudy starting in the evening.,48.81,1512390600,0.62,clear-day,33.636667,-84.428056,,0.0,0.0,,1025.34,Clear,61.87,1512406800,3.0,3.3,114.0,11.69,4.4
ATL,63.55,0.23,partly-cloudy-night,Mostly cloudy starting in the evening.,48.09,1512390600,0.57,clear-day,33.636667,-84.428056,,0.0,0.0,,1024.59,Clear,63.55,1512410400,3.0,3.68,125.0,9.81,3.95
ATL,64.42,0.35,partly-cloudy-night,Mostly cloudy starting in the evening.,47.9,1512390600,0.55,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.85,Partly Cloudy,64.42,1512414000,2.0,3.8,140.0,9.51,3.64
ATL,65.39,0.36,partly-cloudy-night,Mostly cloudy starting in the evening.,48.17,1512390600,0.54,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.15,Partly Cloudy,65.39,1512417600,1.0,3.59,134.0,8.48,4.25
ATL,64.86,0.02,partly-cloudy-night,Mostly cloudy starting in the evening.,48.62,1512390600,0.56,clear-day,33.636667,-84.428056,,0.0,0.0,,1022.77,Clear,64.86,1512421200,0.0,3.64,119.0,8.4,4.14
ATL,63.05,0.06,partly-cloudy-night,Mostly cloudy starting in the evening.,48.94,1512390600,0.6,clear-day,33.636667,-84.428056,,0.0,0.0,,1022.91,Clear,63.05,1512424800,0.0,3.11,130.0,6.06,2.52
ATL,60.32,0.4,partly-cloudy-night,Mostly cloudy starting in the evening.,49.63,1512390600,0.68,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.2,Partly Cloudy,60.32,1512428400,0.0,4.29,119.0,2.9,1.35
ATL,58.73,0.7,partly-cloudy-night,Mostly cloudy starting in the evening.,49.93,1512390600,0.73,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.41,Mostly Cloudy,58.73,1512432000,0.0,3.09,121.0,2.95,1.38
ATL,58.26,0.84,partly-cloudy-night,Mostly cloudy starting in the evening.,50.37,1512390600,0.75,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.59,Mostly Cloudy,58.26,1512435600,0.0,4.08,104.0,3.6,1.65
ATL,57.93,0.86,partly-cloudy-night,Mostly cloudy starting in the evening.,50.55,1512390600,0.76,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.61,Mostly Cloudy,57.93,1512439200,0.0,3.9,101.0,3.86,1.84
ATL,57.08,0.67,partly-cloudy-night,Mostly cloudy starting in the evening.,50.44,1512390600,0.78,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.57,Mostly Cloudy,57.08,1512442800,0.0,3.68,103.0,4.36,1.93
ATL,56.02,0.54,partly-cloudy-night,Mostly cloudy starting in the evening.,50.44,1512390600,0.81,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.55,Partly Cloudy,56.02,1512446400,0.0,3.96,101.0,3.8,1.5
ATL,55.93,0.74,rain,Rain starting in the evening.,50.68,1512477000,0.83,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1023.23,Mostly Cloudy,55.93,1512450000,0.0,4.28,105.0,4.05,1.67
ATL,55.99,0.95,rain,Rain starting in the evening.,51.08,1512477000,0.84,cloudy,33.636667,-84.428056,,0.0,0.0,,1022.62,Overcast,55.99,1512453600,0.0,3.56,110.0,4.13,1.73
ATL,56.18,0.96,rain,Rain starting in the evening.,51.55,1512477000,0.84,cloudy,33.636667,-84.428056,,0.0,0.0,,1022.79,Overcast,56.18,1512457200,0.0,4.03,98.0,2.82,0.91
ATL,56.32,0.91,rain,Rain starting in the evening.,52.13,1512477000,0.86,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1022.69,Mostly Cloudy,56.32,1512460800,0.0,4.08,117.0,2.93,1.41
ATL,56.61,1.0,rain,Rain starting in the evening.,53.57,1512477000,0.9,cloudy,33.636667,-84.428056,,0.0,0.0,,1022.64,Overcast,56.61,1512464400,0.0,3.23,123.0,3.98,1.34
ATL,56.7,1.0,rain,Rain starting in the evening.,54.39,1512477000,0.92,cloudy,33.636667,-84.428056,,0.0,0.0,,1022.3,Overcast,56.7,1512468000,0.0,3.07,133.0,5.84,2.45
ATL,56.85,1.0,rain,Rain starting in the evening.,55.04,1512477000,0.94,cloudy,33.636667,-84.428056,,0.0,0.0,,1022.2,Overcast,56.85,1512471600,0.0,2.08,141.0,5.32,2.5
